,x,y,target,gmm_cluster,km_cluster
0,37.92902374267578,6.161508083343506,2.0,6.0,3.0
1,-23.86125946044922,-20.79730796813965,2.0,2.0,6.0
2,20.434303283691406,-2.1800458431243896,1.0,4.0,0.0
3,27.756481170654297,-27.945131301879883,3.0,1.0,1.0
4,-46.37308120727539,10.997190475463867,2.0,2.0,4.0
5,0.7367589473724365,43.91324996948242,3.0,3.0,5.0
6,27.38998031616211,-19.36939239501953,3.0,1.0,1.0
7,18.514514923095703,-29.982807159423828,3.0,1.0,1.0
8,25.51429557800293,-27.308982849121094,3.0,1.0,1.0
9,-44.3758544921875,11.528473854064941,1.0,2.0,4.0
10,-2.912527084350586,49.00994110107422,3.0,3.0,5.0
11,19.025522232055664,-33.25032043457031,3.0,1.0,1.0
12,22.250282287597656,-29.24162483215332,1.0,1.0,1.0
13,2.672116994857788,-1.981170415878296,1.0,0.0,7.0
14,21.68174171447754,-33.675254821777344,1.0,1.0,1.0
15,-31.358535766601562,-17.21466064453125,2.0,2.0,6.0
16,-20.059627532958984,-34.23344039916992,3.0,2.0,6.0
17,-46.67938995361328,6.916870594024658,3.0,2.0,4.0
18,-29.63590431213379,-26.571321487426758,2.0,2.0,6.0
19,2.8279483318328857,-1.1318488121032715,3.0,0.0,7.0
20,-7.702239513397217,51.7794189453125,3.0,3.0,5.0
21,17.63116455078125,-31.00916862487793,2.0,1.0,1.0
22,-12.474067687988281,46.50988006591797,3.0,3.0,5.0
23,-14.689416885375977,0.06598101556301117,2.0,5.0,8.0
24,15.053410530090332,-26.55742073059082,1.0,1.0,1.0
25,21.600440979003906,-27.271102905273438,3.0,1.0,1.0
26,2.273279905319214,41.4869270324707,1.0,3.0,5.0
27,30.947294235229492,-24.605241775512695,2.0,1.0,1.0
28,41.44858169555664,10.811800956726074,1.0,6.0,3.0
29,-4.368607044219971,0.2238539606332779,1.0,0.0,7.0
30,-45.447540283203125,12.645700454711914,3.0,2.0,4.0
31,16.188386917114258,29.37491798400879,2.0,6.0,3.0
32,-3.3475069999694824,48.63764953613281,1.0,3.0,5.0
33,-14.191636085510254,-2.2163424491882324,3.0,5.0,8.0
34,-12.63361644744873,20.115015029907227,2.0,5.0,8.0
35,37.978641510009766,7.61688756942749,1.0,6.0,3.0
36,14.778644561767578,25.798370361328125,2.0,6.0,3.0
37,-10.388851165771484,47.6361198425293,1.0,3.0,5.0
38,29.548789978027344,-21.308490753173828,3.0,1.0,1.0
39,-8.759212493896484,45.96846389770508,1.0,3.0,5.0
40,13.453028678894043,-25.134613037109375,3.0,1.0,1.0
41,-2.3253273963928223,47.35681915283203,1.0,3.0,5.0
42,-28.320829391479492,-29.211267471313477,2.0,2.0,6.0
43,22.531797409057617,-26.59684944152832,2.0,1.0,1.0
44,11.118687629699707,-30.898746490478516,3.0,1.0,1.0
45,-27.217830657958984,-18.725387573242188,2.0,2.0,6.0
46,-14.52849292755127,0.6943747401237488,3.0,5.0,8.0
