,x,y,target,gmm_cluster,km_cluster
0,3.7438080310821533,4.951157093048096,1.0,1.0,0.0
1,13.521064758300781,17.372343063354492,1.0,1.0,0.0
2,14.240835189819336,16.272220611572266,1.0,1.0,0.0
3,-14.922249794006348,-20.093299865722656,0.0,2.0,1.0
4,12.603087425231934,18.101598739624023,1.0,1.0,0.0
5,6.17508602142334,6.851028919219971,1.0,1.0,0.0
6,18.230607986450195,8.938514709472656,1.0,1.0,0.0
7,-5.140228271484375,-10.983272552490234,0.0,0.0,2.0
8,11.276461601257324,2.597443103790283,1.0,1.0,2.0
9,-15.642599105834961,-22.169225692749023,0.0,2.0,1.0
10,-16.480518341064453,-12.28934097290039,0.0,0.0,1.0
11,1.7462921142578125,1.2836174964904785,1.0,1.0,0.0
12,12.717009544372559,14.143928527832031,1.0,1.0,0.0
13,-6.066041946411133,-1.308595895767212,1.0,0.0,2.0
14,1.2511690855026245,-6.588840007781982,1.0,1.0,2.0
15,16.018266677856445,10.374947547912598,1.0,1.0,0.0
16,13.821063995361328,3.2777011394500732,1.0,1.0,0.0
17,10.900924682617188,11.313424110412598,1.0,1.0,2.0
18,6.100266456604004,8.825971603393555,1.0,1.0,0.0
19,18.613794326782227,9.252815246582031,1.0,1.0,0.0
20,19.29969024658203,13.146369934082031,1.0,1.0,0.0
21,-1.1114444732666016,5.513043403625488,1.0,1.0,0.0
22,-0.3660058081150055,6.513916492462158,1.0,1.0,0.0
23,-14.750105857849121,-23.479116439819336,0.0,2.0,1.0
24,2.659691333770752,17.850757598876953,1.0,1.0,2.0
25,-15.643935203552246,-18.492794036865234,0.0,2.0,1.0
26,-2.502870798110962,-14.341201782226562,0.0,0.0,2.0
27,-9.173004150390625,-14.025433540344238,0.0,0.0,2.0
28,-0.9893450140953064,11.256599426269531,1.0,1.0,0.0
29,0.9325810670852661,11.236496925354004,1.0,1.0,0.0
30,7.316414833068848,-2.3648314476013184,1.0,1.0,0.0
31,13.175539016723633,16.01933479309082,1.0,1.0,0.0
32,-7.617557048797607,-20.609304428100586,0.0,0.0,2.0
33,17.015539169311523,10.031484603881836,1.0,1.0,0.0
34,15.771759986877441,7.287003993988037,1.0,1.0,0.0
35,-16.600833892822266,-20.623611450195312,0.0,2.0,1.0
36,-1.5359023809432983,10.831090927124023,1.0,1.0,0.0
37,-19.281564712524414,-13.248625755310059,0.0,2.0,1.0
38,-4.320955276489258,5.224853515625,1.0,1.0,0.0
39,10.18582534790039,22.79227638244629,1.0,1.0,0.0
40,-8.631224632263184,-14.26215934753418,0.0,0.0,2.0
41,11.949685096740723,1.5776588916778564,1.0,1.0,2.0
42,-5.679067134857178,3.6559548377990723,1.0,1.0,2.0
43,-13.038714408874512,-14.848954200744629,0.0,0.0,1.0
44,-9.967053413391113,-17.32577133178711,0.0,0.0,2.0
45,17.26706314086914,15.225264549255371,1.0,1.0,0.0
46,15.557896614074707,7.449335098266602,1.0,1.0,0.0
47,12.289487838745117,2.9407753944396973,1.0,1.0,2.0
48,1.5448567867279053,-1.357208251953125,1.0,1.0,0.0
49,-19.736061096191406,-16.48392105102539,0.0,2.0,1.0
50,12.747687339782715,16.636940002441406,1.0,1.0,0.0
51,18.385433197021484,10.501480102539062,1.0,1.0,0.0
52,17.51009750366211,10.72491455078125,1.0,1.0,0.0
53,14.4149808883667,1.3864620923995972,1.0,1.0,0.0
54,7.961054801940918,22.101041793823242,1.0,1.0,0.0
55,-13.845198631286621,-20.40507698059082,0.0,2.0,2.0
56,-17.953752517700195,-26.857141494750977,0.0,2.0,1.0
57,15.610663414001465,7.969303607940674,1.0,1.0,0.0
58,-14.635855674743652,-15.447589874267578,0.0,0.0,2.0
59,-10.58920669555664,-16.036396026611328,0.0,0.0,2.0
60,-3.9077041149139404,4.758378028869629,1.0,1.0,0.0
61,16.061031341552734,18.04024887084961,1.0,1.0,0.0
62,-5.14389705657959,1.2907516956329346,1.0,1.0,2.0
63,16.570528030395508,6.550711631774902,1.0,1.0,0.0
64,7.766068935394287,-2.232213020324707,1.0,1.0,0.0
65,-1.1872022151947021,-0.44202619791030884,1.0,1.0,2.0
66,2.663346529006958,17.860881805419922,1.0,1.0,2.0
67,-0.7496271133422852,-1.2506234645843506,1.0,1.0,2.0
68,-5.936860084533691,-18.084474563598633,0.0,0.0,2.0
69,-1.8319381475448608,-8.759954452514648,0.0,0.0,2.0
70,-17.915157318115234,-15.57608413696289,0.0,2.0,1.0
71,14.917055130004883,21.40181541442871,1.0,1.0,0.0
72,-9.342259407043457,-20.557767868041992,0.0,0.0,2.0
73,-6.488705158233643,-9.099947929382324,0.0,0.0,2.0
74,-10.292219161987305,-9.822247505187988,0.0,0.0,1.0
75,-4.966956615447998,-9.593668937683105,0.0,0.0,2.0
76,-2.544644832611084,10.676495552062988,1.0,1.0,0.0
77,-17.062175750732422,-17.792078018188477,0.0,2.0,1.0
78,-17.069477081298828,-23.791467666625977,0.0,2.0,1.0
79,4.847110748291016,1.3404220342636108,1.0,1.0,0.0
80,-14.249618530273438,-16.621990203857422,0.0,0.0,2.0
81,-18.874710083007812,-17.50153350830078,0.0,2.0,1.0
82,-7.59445858001709,-16.443431854248047,0.0,0.0,2.0
83,1.7458363771438599,1.283645749092102,1.0,1.0,0.0
84,-8.710514068603516,-11.898777961730957,0.0,0.0,2.0
85,7.342408657073975,18.779577255249023,1.0,1.0,0.0
86,15.58244514465332,7.953310966491699,1.0,1.0,0.0
87,6.651650428771973,-0.5195310711860657,1.0,1.0,2.0
88,13.555157661437988,16.624818801879883,1.0,1.0,0.0
89,5.20221471786499,0.19622690975666046,1.0,1.0,0.0
90,7.609792709350586,13.735346794128418,1.0,1.0,0.0
91,3.295851469039917,-3.0512216091156006,1.0,1.0,2.0
92,-16.946060180664062,-18.41897964477539,0.0,2.0,1.0
93,15.711506843566895,18.86958885192871,1.0,1.0,0.0
94,4.356049537658691,10.047853469848633,1.0,1.0,0.0
95,17.158329010009766,19.812406539916992,1.0,1.0,0.0
96,20.282184600830078,12.446836471557617,1.0,1.0,0.0
97,-19.023038864135742,-26.661462783813477,0.0,2.0,1.0
98,-0.8403902053833008,8.20659065246582,1.0,1.0,0.0
99,-6.899353981018066,-20.207080841064453,0.0,0.0,2.0
100,-15.10880184173584,-24.15437889099121,0.0,2.0,1.0
101,-17.79155158996582,-17.874710083007812,0.0,2.0,1.0
102,-13.922205924987793,-22.959360122680664,0.0,2.0,1.0
103,-14.183012962341309,-24.234756469726562,0.0,2.0,1.0
104,-12.064132690429688,-22.70704460144043,0.0,2.0,2.0
105,-12.679878234863281,-23.57069206237793,0.0,2.0,1.0
106,-6.481198787689209,-13.671082496643066,0.0,0.0,2.0
107,14.154434204101562,16.977434158325195,1.0,1.0,0.0
108,6.109416484832764,0.8203508853912354,1.0,1.0,0.0
109,-2.0878424644470215,11.274176597595215,1.0,1.0,0.0
110,-1.7406468391418457,-8.636216163635254,0.0,0.0,2.0
111,-15.107011795043945,-17.884382247924805,0.0,2.0,2.0
112,10.885920524597168,11.51433277130127,1.0,1.0,2.0
113,18.054109573364258,9.982990264892578,1.0,1.0,0.0
114,8.0023193359375,1.7681463956832886,1.0,1.0,0.0
115,16.162649154663086,7.556173801422119,1.0,1.0,0.0
116,17.0373592376709,9.578104019165039,1.0,1.0,0.0
117,-11.97214412689209,-16.852989196777344,0.0,0.0,2.0
118,4.431761264801025,4.224030017852783,1.0,1.0,0.0
119,-7.549983978271484,-11.053189277648926,0.0,0.0,2.0
120,-14.10612678527832,-22.626001358032227,0.0,2.0,1.0
121,10.497459411621094,14.516486167907715,1.0,1.0,0.0
122,2.928245782852173,2.572528123855591,1.0,1.0,0.0
123,6.355403900146484,14.421674728393555,1.0,1.0,2.0
124,14.994263648986816,21.091228485107422,1.0,1.0,0.0
125,-19.308589935302734,-25.41355323791504,0.0,2.0,1.0
126,-7.4808030128479,-15.570796012878418,0.0,0.0,2.0
127,1.563022255897522,4.140713691711426,1.0,1.0,0.0
128,9.518941879272461,19.903907775878906,1.0,1.0,0.0
129,8.91909408569336,22.281375885009766,1.0,1.0,0.0
130,-4.121836185455322,-3.9766228199005127,0.0,1.0,2.0
131,-16.153236389160156,-16.647436141967773,0.0,0.0,1.0
132,-15.087406158447266,-11.975027084350586,1.0,0.0,1.0
133,3.716057538986206,6.117350101470947,1.0,1.0,0.0
134,9.236287117004395,20.436080932617188,1.0,1.0,0.0
135,-15.467440605163574,-20.331541061401367,0.0,2.0,1.0
136,5.202658176422119,0.19610382616519928,1.0,1.0,0.0
137,-3.4105818271636963,-12.161192893981934,0.0,0.0,2.0
138,13.282769203186035,17.086715698242188,1.0,1.0,0.0
139,-10.202377319335938,-15.358755111694336,0.0,0.0,2.0
140,14.213066101074219,15.238593101501465,1.0,1.0,2.0
141,-8.090667724609375,-14.6835355758667,0.0,0.0,2.0
142,-17.3500919342041,-22.82375144958496,0.0,2.0,1.0
143,9.763938903808594,10.649523735046387,1.0,1.0,2.0
144,17.26706314086914,15.225264549255371,1.0,1.0,0.0
145,10.312772750854492,4.117983341217041,1.0,1.0,0.0
146,7.45470666885376,18.202991485595703,1.0,1.0,0.0
147,-0.3685331344604492,6.517606258392334,1.0,1.0,0.0
148,9.26171588897705,19.246782302856445,1.0,1.0,0.0
149,7.993983268737793,6.917824745178223,1.0,1.0,0.0
150,-9.407097816467285,-19.03769874572754,0.0,0.0,2.0
151,-8.879192352294922,-18.835203170776367,0.0,0.0,2.0
152,-13.111772537231445,-11.123871803283691,0.0,0.0,2.0
153,-5.690143585205078,-13.429986000061035,0.0,0.0,2.0
154,-15.356457710266113,-12.061749458312988,0.0,0.0,1.0
155,-18.95546531677246,-26.305744171142578,0.0,2.0,1.0
156,-6.310746669769287,-16.462038040161133,0.0,0.0,2.0
157,-2.041579008102417,3.87962007522583,1.0,1.0,0.0
158,3.7159597873687744,6.116029739379883,1.0,1.0,0.0
159,-4.155649185180664,-3.7439229488372803,0.0,1.0,2.0
160,9.638139724731445,20.51692008972168,1.0,1.0,0.0
161,12.902950286865234,16.293031692504883,1.0,1.0,0.0
162,14.723139762878418,18.514114379882812,1.0,1.0,0.0
163,10.741304397583008,14.804217338562012,1.0,1.0,0.0
164,0.4812399446964264,10.783187866210938,1.0,1.0,0.0
165,-7.200664520263672,-17.371337890625,0.0,0.0,2.0
166,-18.39681625366211,-26.170875549316406,0.0,2.0,1.0
167,8.01194953918457,1.7703651189804077,1.0,1.0,0.0
168,-3.9093008041381836,4.757748126983643,1.0,1.0,0.0
169,16.17693328857422,20.94337272644043,1.0,1.0,0.0
170,10.40661334991455,14.862658500671387,1.0,1.0,0.0
171,5.458658218383789,-2.7686831951141357,1.0,1.0,0.0
172,9.851387977600098,18.61640739440918,1.0,1.0,2.0
173,-12.556955337524414,-20.25218963623047,0.0,2.0,1.0
174,-19.281564712524414,-13.248178482055664,0.0,2.0,1.0
175,-11.01527214050293,-17.307973861694336,0.0,0.0,2.0
176,13.840916633605957,16.170610427856445,1.0,1.0,0.0
177,19.011661529541016,12.930618286132812,1.0,1.0,0.0
178,19.22796630859375,12.632606506347656,1.0,1.0,0.0
179,-20.1350154876709,-23.926851272583008,0.0,2.0,1.0
180,6.567168712615967,0.8985793590545654,1.0,1.0,0.0
181,2.2950234413146973,5.669159889221191,1.0,1.0,0.0
182,-8.474254608154297,-21.396228790283203,0.0,0.0,2.0
183,-17.449077606201172,-20.828941345214844,0.0,2.0,1.0
184,4.287442207336426,-2.1373260021209717,1.0,1.0,0.0
185,6.1561713218688965,1.3403891324996948,1.0,1.0,0.0
186,-10.921233177185059,-12.612175941467285,0.0,0.0,2.0
187,-8.640926361083984,-14.917243957519531,0.0,0.0,2.0
188,5.894624710083008,20.783092498779297,1.0,1.0,0.0
189,-6.864386081695557,-15.007377624511719,0.0,0.0,1.0
190,14.348522186279297,16.62428855895996,1.0,1.0,0.0
191,4.3560967445373535,10.048049926757812,1.0,1.0,0.0
192,-4.481668472290039,-3.456110715866089,1.0,1.0,2.0
193,0.7217774391174316,10.61709213256836,1.0,1.0,0.0
194,-15.15098762512207,-20.776260375976562,0.0,2.0,1.0
195,5.908708095550537,8.371390342712402,1.0,1.0,0.0
196,-12.829524040222168,-18.354869842529297,0.0,0.0,2.0
197,-10.46784496307373,-21.350547790527344,0.0,0.0,2.0
198,14.276514053344727,1.1088205575942993,1.0,1.0,0.0
199,0.8187149167060852,-2.9523918628692627,1.0,1.0,2.0
200,9.292436599731445,1.161579966545105,1.0,1.0,2.0
201,-2.1687655448913574,-10.090253829956055,1.0,0.0,2.0
202,7.866158962249756,14.002089500427246,1.0,1.0,0.0
203,-14.496589660644531,-16.790863037109375,0.0,0.0,1.0
204,-4.546667098999023,-17.996850967407227,0.0,0.0,1.0
205,8.919239044189453,22.28107261657715,1.0,1.0,0.0
206,-0.08365865051746368,5.453800678253174,1.0,1.0,0.0
207,2.498479127883911,3.6372950077056885,1.0,1.0,0.0
208,-12.936577796936035,-20.789905548095703,0.0,2.0,1.0
209,8.256061553955078,2.445976734161377,1.0,1.0,0.0
210,16.096630096435547,20.089950561523438,1.0,1.0,0.0
211,6.48046875,8.593134880065918,1.0,1.0,0.0
212,13.525932312011719,15.959939002990723,1.0,1.0,0.0
213,11.64935302734375,14.054136276245117,1.0,1.0,0.0
214,10.243191719055176,20.004972457885742,1.0,1.0,0.0
215,-12.012303352355957,-16.74271011352539,1.0,0.0,2.0
216,10.900923728942871,11.313424110412598,1.0,1.0,2.0
217,5.908526420593262,8.369166374206543,1.0,1.0,0.0
218,-4.321465015411377,5.224907875061035,1.0,1.0,0.0
219,-18.462499618530273,-13.895423889160156,0.0,2.0,2.0
220,6.175050258636475,6.850990295410156,1.0,1.0,0.0
221,0.03523058816790581,3.0912833213806152,1.0,1.0,0.0
222,-7.73518705368042,-20.82268714904785,0.0,0.0,2.0
223,-4.612096309661865,-14.699974060058594,0.0,0.0,2.0
224,-2.502870798110962,-14.341201782226562,0.0,0.0,2.0
225,-2.8509767055511475,-10.44313907623291,1.0,0.0,2.0
226,18.712047576904297,10.147659301757812,1.0,1.0,0.0
227,7.933121681213379,2.4437315464019775,1.0,1.0,0.0
228,8.905119895935059,1.358354926109314,1.0,1.0,0.0
229,0.5589300394058228,-0.05000857263803482,1.0,1.0,0.0
230,12.910030364990234,17.000988006591797,1.0,1.0,0.0
231,-9.944195747375488,-12.126550674438477,0.0,0.0,2.0
232,-19.2852725982666,-17.036861419677734,0.0,2.0,1.0
233,-1.4332605600357056,4.220063209533691,1.0,1.0,0.0
234,6.149521827697754,19.249465942382812,1.0,1.0,0.0
