,x,y,target,gmm_cluster,km_cluster
0,-6.696991443634033,-6.644471645355225,1.0,0.0,5.0
1,-15.493653297424316,-18.044910430908203,1.0,0.0,0.0
2,-15.437541961669922,-19.199546813964844,1.0,0.0,0.0
3,10.938014030456543,16.641590118408203,0.0,3.0,3.0
4,-14.809207916259766,-11.000666618347168,1.0,0.0,0.0
5,-11.57442855834961,-6.795304775238037,1.0,0.0,0.0
6,-8.677190780639648,-19.605745315551758,1.0,0.0,0.0
7,8.333425521850586,4.761096000671387,0.0,2.0,4.0
8,-13.446556091308594,-0.5436637997627258,1.0,0.0,5.0
9,8.010892868041992,17.176437377929688,0.0,1.0,3.0
10,12.793685913085938,11.165224075317383,0.0,2.0,1.0
11,-7.644529342651367,-1.4207874536514282,1.0,0.0,0.0
12,-8.530548095703125,-17.83974838256836,1.0,0.0,5.0
13,-1.7366217374801636,8.26700210571289,1.0,1.0,5.0
14,-9.931211471557617,2.1664557456970215,1.0,0.0,5.0
15,-14.09894847869873,-11.294760704040527,1.0,0.0,0.0
16,-1.4908181428909302,-5.64912223815918,1.0,0.0,5.0
17,-17.42451286315918,0.22995127737522125,1.0,0.0,5.0
18,-9.936689376831055,-10.465758323669434,1.0,0.0,0.0
19,-7.492095947265625,-19.12221336364746,1.0,0.0,0.0
20,-15.215350151062012,-16.428014755249023,1.0,0.0,0.0
21,-8.760880470275879,-1.801914095878601,1.0,0.0,0.0
22,-9.168885231018066,-3.3448526859283447,1.0,0.0,0.0
23,8.396890640258789,16.934980392456055,0.0,1.0,3.0
24,-17.07711410522461,-9.921561241149902,1.0,0.0,4.0
25,17.044994354248047,14.108987808227539,0.0,2.0,1.0
26,20.516998291015625,5.574615955352783,0.0,2.0,2.0
27,20.31867218017578,7.776033401489258,0.0,2.0,2.0
28,-17.5239200592041,-5.875685214996338,1.0,0.0,0.0
29,-13.372138977050781,-7.273255825042725,1.0,0.0,0.0
30,-3.6303188800811768,6.086188316345215,1.0,0.0,0.0
31,-15.816797256469727,-19.030839920043945,1.0,0.0,0.0
32,6.516541957855225,14.790780067443848,0.0,1.0,3.0
33,-7.3486127853393555,-19.581321716308594,1.0,0.0,0.0
34,-7.199273586273193,-16.140108108520508,1.0,0.0,0.0
35,11.086363792419434,17.769641876220703,0.0,3.0,1.0
36,-18.18482780456543,-5.955236911773682,1.0,0.0,0.0
37,21.333999633789062,11.368464469909668,0.0,2.0,2.0
38,-5.090481281280518,5.6141839027404785,1.0,0.0,0.0
39,-17.31824493408203,-15.680753707885742,1.0,0.0,5.0
40,19.589204788208008,7.394911289215088,0.0,2.0,2.0
