,x,y,target,gmm_cluster,km_cluster
0,-5.037433624267578,-5.89388370513916,2.0,3.0,8.0
1,13.326830863952637,26.91787338256836,2.0,1.0,3.0
2,10.32164192199707,45.002071380615234,1.0,1.0,0.0
3,12.530824661254883,-41.51368713378906,3.0,2.0,1.0
4,-15.62798023223877,39.997901916503906,2.0,5.0,7.0
5,-36.57320785522461,-2.45054292678833,3.0,0.0,5.0
6,22.515274047851562,-7.607594966888428,3.0,3.0,1.0
7,19.177753448486328,-27.04371452331543,3.0,2.0,1.0
8,26.018400192260742,-9.6428804397583,3.0,3.0,1.0
9,-16.587844848632812,37.53891372680664,1.0,5.0,7.0
10,-40.123817443847656,6.060942649841309,3.0,0.0,5.0
11,19.705469131469727,-32.82062911987305,3.0,2.0,1.0
12,21.029390335083008,-12.823070526123047,1.0,3.0,1.0
13,10.333925247192383,-6.3677520751953125,1.0,3.0,1.0
14,17.69817352294922,-27.163009643554688,1.0,2.0,1.0
15,27.911455154418945,31.970584869384766,2.0,1.0,3.0
16,40.41674041748047,16.60296630859375,3.0,1.0,3.0
17,-14.880263328552246,36.731849670410156,3.0,5.0,7.0
18,34.68354797363281,25.884469985961914,2.0,1.0,3.0
19,12.469791412353516,-9.057485580444336,3.0,3.0,6.0
20,-44.268672943115234,13.481376647949219,3.0,0.0,5.0
21,19.177762985229492,-27.04379653930664,2.0,2.0,1.0
22,-34.09422302246094,-0.38858848810195923,3.0,0.0,5.0
23,-13.542350769042969,-33.133819580078125,2.0,4.0,4.0
24,23.4248046875,-8.532217025756836,1.0,3.0,1.0
25,27.871564865112305,-9.003019332885742,3.0,3.0,1.0
26,-42.669189453125,-5.3388471603393555,1.0,3.0,5.0
27,11.321959495544434,-40.784454345703125,2.0,2.0,1.0
28,-9.390552520751953,-10.529891967773438,1.0,2.0,8.0
29,-13.056530952453613,-35.79901885986328,1.0,4.0,4.0
30,-13.983115196228027,42.27958679199219,3.0,5.0,7.0
31,-13.698802947998047,2.7565248012542725,2.0,0.0,5.0
32,-42.3470344543457,13.169683456420898,1.0,0.0,5.0
33,-13.136312484741211,-34.99665832519531,3.0,4.0,4.0
34,-28.377979278564453,-29.94999885559082,2.0,4.0,4.0
35,-3.4340944290161133,-7.217467784881592,1.0,2.0,8.0
36,-16.84617042541504,8.138994216918945,2.0,0.0,5.0
37,-35.58176803588867,6.784053802490234,1.0,0.0,5.0
38,16.433147430419922,-28.612102508544922,3.0,2.0,1.0
39,-45.98917007446289,13.041662216186523,1.0,0.0,5.0
40,16.41166114807129,-8.673102378845215,3.0,3.0,1.0
41,-40.07004928588867,-6.768097877502441,1.0,3.0,5.0
42,34.61065673828125,24.493637084960938,2.0,1.0,3.0
43,15.772462844848633,-31.980472564697266,2.0,2.0,1.0
44,22.305524826049805,-32.681907653808594,3.0,2.0,1.0
45,11.719630241394043,28.886741638183594,2.0,1.0,3.0
46,-13.692924499511719,-32.08348083496094,3.0,4.0,4.0
47,6.524328231811523,50.23099136352539,3.0,1.0,0.0
48,35.33598327636719,18.807559967041016,2.0,1.0,3.0
49,-34.59128189086914,-7.42487907409668,1.0,3.0,2.0
50,19.609689712524414,-9.790769577026367,2.0,3.0,1.0
51,-43.78139114379883,15.761100769042969,1.0,0.0,5.0
52,-35.59041976928711,-5.252811431884766,3.0,3.0,5.0
53,-34.337223052978516,-7.225285053253174,1.0,3.0,2.0
54,22.6389102935791,-9.510506629943848,3.0,3.0,1.0
55,13.677496910095215,28.0784854888916,2.0,1.0,3.0
56,29.916873931884766,29.430070877075195,2.0,1.0,3.0
57,32.60294723510742,26.747711181640625,2.0,1.0,3.0
58,-3.084357976913452,-3.8006210327148438,1.0,3.0,8.0
59,-38.79993438720703,-6.150603294372559,3.0,0.0,5.0
