,x,y,target,gmm_cluster,km_cluster
0,-5.89015531539917,-7.770334720611572,1.0,0.0,0.0
1,-25.076255798339844,5.4039177894592285,1.0,0.0,0.0
2,-24.05181121826172,5.7626142501831055,1.0,0.0,0.0
3,25.1442813873291,2.3878486156463623,0.0,3.0,1.0
4,-22.631038665771484,5.146373271942139,1.0,0.0,0.0
5,-11.645440101623535,-5.437293529510498,1.0,0.0,0.0
6,-18.09255599975586,-1.4315450191497803,1.0,0.0,0.0
7,14.995802879333496,-2.713733673095703,0.0,3.0,1.0
8,-0.3298815190792084,-9.286916732788086,1.0,0.0,0.0
9,19.44763946533203,5.965343475341797,0.0,3.0,1.0
10,17.53573989868164,3.182802438735962,0.0,3.0,1.0
11,0.23391284048557281,-8.07395076751709,1.0,0.0,0.0
12,-20.30221939086914,5.312560081481934,1.0,0.0,0.0
13,8.522247314453125,-3.483647584915161,1.0,0.0,1.0
14,2.2405407428741455,-5.476151943206787,1.0,0.0,0.0
15,-15.983026504516602,-3.1466236114501953,1.0,0.0,0.0
16,3.8466107845306396,-6.521749973297119,1.0,0.0,0.0
17,-15.449776649475098,-4.676726341247559,1.0,0.0,0.0
18,-14.876116752624512,-5.473597526550293,1.0,0.0,0.0
19,-18.952770233154297,-2.209594249725342,1.0,0.0,0.0
20,-11.46213436126709,-1.9172449111938477,1.0,0.0,0.0
21,-8.012457847595215,-6.418210983276367,1.0,0.0,0.0
22,-11.636198997497559,-7.0586137771606445,1.0,0.0,0.0
23,13.900609016418457,8.904890060424805,0.0,1.0,2.0
24,8.255823135375977,11.632716178894043,1.0,2.0,2.0
25,19.46370506286621,5.140211582183838,0.0,3.0,1.0
26,19.282878875732422,-3.7993087768554688,0.0,3.0,1.0
27,20.475833892822266,-4.310807704925537,0.0,3.0,1.0
28,-20.266925811767578,2.4994893074035645,1.0,0.0,0.0
29,-22.508031845092773,3.3593904972076416,1.0,0.0,0.0
30,3.9642910957336426,-7.362573623657227,1.0,0.0,0.0
31,-24.443361282348633,6.79527473449707,1.0,0.0,0.0
32,17.407302856445312,2.775542736053467,0.0,3.0,1.0
33,-19.230796813964844,-2.5892937183380127,1.0,0.0,0.0
34,-12.163756370544434,-6.32975435256958,1.0,0.0,0.0
35,27.41307830810547,0.9687875509262085,0.0,3.0,1.0
36,-18.007413864135742,3.2020440101623535,1.0,0.0,0.0
37,15.303486824035645,7.573742389678955,0.0,1.0,2.0
38,-6.183708190917969,-5.816148281097412,1.0,0.0,0.0
39,-26.01934242248535,6.608113765716553,1.0,0.0,0.0
40,18.07579231262207,-1.7070841789245605,0.0,3.0,1.0
41,7.204245090484619,-7.712774753570557,1.0,0.0,1.0
42,4.799038410186768,-6.098831653594971,1.0,0.0,1.0
43,13.228983879089355,7.871061325073242,0.0,1.0,2.0
44,19.230552673339844,-2.8401036262512207,0.0,3.0,1.0
45,-25.41860008239746,0.956245481967926,1.0,0.0,0.0
46,-12.70302963256836,-6.1519646644592285,1.0,0.0,0.0
47,4.232202053070068,-7.2955322265625,1.0,0.0,0.0
48,4.320293426513672,-5.515404224395752,1.0,0.0,1.0
49,12.653515815734863,8.494832992553711,0.0,1.0,2.0
50,-25.271196365356445,5.739363193511963,1.0,0.0,0.0
51,-19.696834564208984,-1.3829586505889893,1.0,0.0,0.0
52,-18.911361694335938,-1.4618735313415527,1.0,0.0,0.0
53,7.235930919647217,-7.751608371734619,1.0,0.0,1.0
54,-27.39603614807129,7.157512664794922,1.0,0.0,0.0
55,25.219003677368164,0.6404959559440613,0.0,3.0,1.0
56,10.756052017211914,13.00121021270752,0.0,2.0,2.0
